county,year,pop
47109,2006,25318
47109,2007,25398
47109,2008,25630
47109,2009,25796
47109,2010,26056
47109,2011,26050
47109,2012,26160
47109,2013,999999
47109,2014,999999
47111,2001,20811
47111,2002,20771
47111,2003,20897
47111,2004,21131
47111,2005,21236
47111,2006,21544
47111,2007,21695
47111,2008,22007
47111,2009,22057
47111,2010,22245
47111,2011,22462
47111,2012,22501
47111,2013,999999
47111,2014,999999
47113,2001,92972
47113,2002,93483
47113,2003,93710
47113,2004,94208
47113,2005,94893
47113,2006,96182
47113,2007,96616
47113,2008,96724
47113,2009,97317
47113,2010,98258
47113,2011,98022
47113,2012,98523
47113,2013,999999
47113,2014,999999
47115,2001,27822
47115,2002,27806
47115,2003,27930
47115,2004,27737
47115,2005,27699
47115,2006,27934
47115,2007,28019
47115,2008,28078
47115,2009,28068
47115,2010,28224
47115,2011,28075
47115,2012,28218
47115,2013,999999
47115,2014,999999
47117,2001,27132
47117,2002,27291
47117,2003,27427
47117,2004,27776
47117,2005,28093
47117,2006,28716
47117,2007,29382
47117,2008,30015
47117,2009,30279
47117,2010,30678
47117,2011,30885
47117,2012,30928
47117,2013,999999
47117,2014,999999
47119,2001,70161
47119,2002,71265
47119,2003,72754
47119,2004,74235
47119,2005,75639
47119,2006,77860
47119,2007,80420
47119,2008,82727
47119,2009,84302
47119,2010,81188
47119,2011,81415
47119,2012,81969
47119,2013,999999
47119,2014,999999
47121,2001,11227
47121,2002,11249
47121,2003,11243
47121,2004,11381
47121,2005,11426
47121,2006,11565
47121,2007,11704
47121,2008,11931
47121,2009,12108
47121,2010,11795
47121,2011,11684
47121,2012,11701
47121,2013,999999
47121,2014,999999
47123,2001,39567
47123,2002,40234
47123,2003,40873
47123,2004,41871
47123,2005,42877
47123,2006,43820
47123,2007,44815
47123,2008,45670
47123,2009,45830
47123,2010,44618
47123,2011,44930
47123,2012,45150
47123,2013,999999
47123,2014,999999
47125,2001,135712
47125,2002,136811
47125,2003,138915
47125,2004,141464
47125,2005,147789
47125,2006,148333
47125,2007,154860
47125,2008,155495
47125,2009,160978
47125,2010,173218
47125,2011,176655
47125,2012,185225
47125,2013,999999
47125,2014,999999
47127,2001,5789
47127,2002,5911
47127,2003,5857
47127,2004,5923
47127,2005,5982
47127,2006,5985
47127,2007,6043
47127,2008,6114
47127,2009,6096
47127,2010,6340
47127,2011,6401
47127,2012,6336
47127,2013,999999
47127,2014,999999
47129,2001,19964
47129,2002,19994
47129,2003,20063
47129,2004,20020
47129,2005,19275
47129,2006,19306
47129,2007,19585
47129,2008,19568
47129,2009,18738
47129,2010,21999
47129,2011,22058
47129,2012,21947
47129,2013,999999
47129,2014,999999
47131,2001,32300
47131,2002,32229
47131,2003,32155
47131,2004,32090
47131,2005,31860
47131,2006,31618
47131,2007,31575
47131,2008,31565
47131,2009,31431
47131,2010,31815
47131,2011,31683
47131,2012,31346
47131,2013,999999
47131,2014,999999
47133,2001,20181
47133,2002,20210
47133,2003,20060
47133,2004,20358
47133,2005,20440
47133,2006,20718
47133,2007,20943
47133,2008,20921
47133,2009,21060
47133,2010,22096
47133,2011,22193
47133,2012,22222
47133,2013,999999
47133,2014,999999
47135,2001,7497
47135,2002,7543
47135,2003,7620
47135,2004,7594
47135,2005,7587
47135,2006,7607
47135,2007,7678
47135,2008,7774
47135,2009,7826
47135,2010,7944
47135,2011,7863
47135,2012,7854
47135,2013,999999
47135,2014,999999
47137,2001,4961
47137,2002,5019
47137,2003,4916
47137,2004,4836
47137,2005,4811
47137,2006,4803
47137,2007,4791
47137,2008,4828
47137,2009,4783
47137,2010,5072
47137,2011,5132
47137,2012,5070
47137,2013,999999
47137,2014,999999
47139,2001,16218
47139,2002,16007
47139,2003,15967
47139,2004,15777
47139,2005,15749
47139,2006,15780
47139,2007,15726
47139,2008,15770
47139,2009,15648
47139,2010,16810
47139,2011,16737
47139,2012,16606
47139,2013,999999
47139,2014,999999
47141,2001,63227
47141,2002,64205
47141,2003,65036
47141,2004,66037
47141,2005,67124
47141,2006,68834
47141,2007,69933
47141,2008,71369
47141,2009,72431
47141,2010,72580
47141,2011,72981
47141,2012,73487
47141,2013,999999
47141,2014,999999
47143,2001,28578
47143,2002,28829
47143,2003,29178
47143,2004,29358
47143,2005,29764
47143,2006,30249
47143,2007,30565
47143,2008,31069
47143,2009,31516
47143,2010,31859
47143,2011,32051
47143,2012,32338
47143,2013,999999
47143,2014,999999
47145,2001,52044
47145,2002,52094
47145,2003,52404
47145,2004,52624
47145,2005,52556
47145,2006,53084
47145,2007,53309
47145,2008,53473
47145,2009,53508
47145,2010,54159
47145,2011,53856
47145,2012,53506
47145,2013,999999
47145,2014,999999
47147,2001,55962
47147,2002,56954
47147,2003,57874
47147,2004,58871
47147,2005,60019
47147,2006,61928
47147,2007,63652
47147,2008,65424
47147,2009,66581
47147,2010,66391
47147,2011,66693
47147,2012,66743
47147,2013,999999
47147,2014,999999
47149,2001,189690
47149,2002,196074
47149,2003,202672
47149,2004,210774
47149,2005,219976
47149,2006,231510
47149,2007,242005
47149,2008,250366
47149,2009,257048
47149,2010,263776
47149,2011,269136
47149,2012,274386
47149,2013,999999
47149,2014,999999
47151,2001,21450
47151,2002,21532
47151,2003,21460
47151,2004,21546
47151,2005,21681
47151,2006,21820
47151,2007,21948
47151,2008,21944
47151,2009,21866
47151,2010,22240
47151,2011,22121
47151,2012,22175
47151,2013,999999
47151,2014,999999
47153,2001,11540
47153,2002,11772
47153,2003,12044
47153,2004,12362
47153,2005,12710
47153,2006,13125
47153,2007,13464
47153,2008,13672
47153,2009,13915
47153,2010,14137
47153,2011,14280
47153,2012,14426
47153,2013,999999
47153,2014,999999
47155,2001,73218
47155,2002,74398
47155,2003,75636
47155,2004,77311
47155,2005,79607
47155,2006,82075
47155,2007,83952
47155,2008,85361
47155,2009,86243
47155,2010,89977
47155,2011,91123
47155,2012,92299
47155,2013,999999
47155,2014,999999
47157,2001,899543
47157,2002,902605
47157,2003,906280
47157,2004,908922
47157,2005,912418
47157,2006,919179
47157,2007,919964
47157,2008,919137
47157,2009,920232
47157,2010,928652
47157,2011,933011
47157,2012,938965
47157,2013,999999
47157,2014,999999
47159,2001,17962
47159,2002,18096
47159,2003,18208
47159,2004,18263
47159,2005,18466
47159,2006,18663
47159,2007,18857
47159,2008,19130
47159,2009,19201
47159,2010,19124
47159,2011,19145
47159,2012,19114
47159,2013,999999
47159,2014,999999
47161,2001,12555
47161,2002,12679
47161,2003,12717
47161,2004,12669
47161,2005,12870
47161,2006,12886
47161,2007,13037
47161,2008,13257
47161,2009,13340
47161,2010,13337
47161,2011,13228
47161,2012,13311
47161,2013,999999
47161,2014,999999
47163,2001,152421
47163,2002,152605
47163,2003,152392
47163,2004,151601
47163,2005,151974
47163,2006,152505
47163,2007,153500
47163,2008,154039
47163,2009,154552
47163,2010,156820
47163,2011,156929
47163,2012,156547
47163,2013,999999
47163,2014,999999
47165,2001,133631
47165,2002,136009
47165,2003,137950
47165,2004,140853
47165,2005,143782
47165,2006,148547
47165,2007,152578
47165,2008,155704
47165,2009,158759
47165,2010,161249
47165,2011,163882
47165,2012,166101
47165,2013,999999
47165,2014,999999
47167,2001,52517
47167,2002,53064
47167,2003,53575
47167,2004,53942
47167,2005,55202
47167,2006,56460
47167,2007,57719
47167,2008,58841
47167,2009,59495
47167,2010,61077
47167,2011,61282
47167,2012,61609
47167,2013,999999
47167,2014,999999
47169,2001,7288
47169,2002,7287
47169,2003,7264
47169,2004,7301
47169,2005,7433
47169,2006,7531
47169,2007,7709
47169,2008,7816
47169,2009,7922
47169,2010,7862
47169,2011,7800
47169,2012,7774
47169,2013,999999
47169,2014,999999
47171,2001,17559
47171,2002,17612
47171,2003,17687
47171,2004,17633
47171,2005,17558
47171,2006,17693
47171,2007,17702
47171,2008,17737
47171,2009,17740
47171,2010,18277
47171,2011,18285
47171,2012,18227
47171,2013,999999
47171,2014,999999
47173,2001,18283
47173,2002,18402
47173,2003,18581
47173,2004,18570
47173,2005,18637
47173,2006,18787
47173,2007,18931
47173,2008,19118
47173,2009,19164
47173,2010,19102
47173,2011,19213
47173,2012,19120
47173,2013,999999
47173,2014,999999
47175,2001,5470
47175,2002,5491
47175,2003,5390
47175,2004,5377
47175,2005,5369
47175,2006,5350
47175,2007,5428
47175,2008,5488
47175,2009,5480
47175,2010,5557
47175,2011,5540
47175,2012,5635
47175,2013,999999
47175,2014,999999
47177,2001,38682
47177,2002,38691
47177,2003,39072
47177,2004,39184
47177,2005,39372
47177,2006,39652
47177,2007,39910
47177,2008,40162
47177,2009,40481
47177,2010,39851
47177,2011,39869
47177,2012,39745
47177,2013,999999
47177,2014,999999
47179,2001,107651
47179,2002,109294
47179,2003,110172
47179,2004,111133
47179,2005,112664
47179,2006,114895
47179,2007,116717
47179,2008,118874
47179,2009,120598
47179,2010,123423
47179,2011,123920
47179,2012,124907
47179,2013,999999
47179,2014,999999
47181,2001,17029
47181,2002,16965
47181,2003,16845
47181,2004,16761
47181,2005,16696
47181,2006,16664
47181,2007,16575
47181,2008,16519
47181,2009,16506
47181,2010,16985
47181,2011,17012
47181,2012,16996
47181,2013,999999
47181,2014,999999
47183,2001,34351
47183,2002,34208
47183,2003,33944
47183,2004,33544
47183,2005,33542
47183,2006,33336
47183,2007,33231
47183,2008,33379
47183,2009,33459
47183,2010,35027
47183,2011,34907
47183,2012,34594
47183,2013,999999
47183,2014,999999
47185,2001,23408
47185,2002,23554
47185,2003,23608
47185,2004,23885
47185,2005,24254
47185,2006,24592
47185,2007,24966
47185,2008,25230
47185,2009,25444
47185,2010,25838
47185,2011,26050
47185,2012,26096
47185,2013,999999
47185,2014,999999
47187,2001,132234
47187,2002,136335
47187,2003,140826
47187,2004,146014
47187,2005,152208
47187,2006,159540
47187,2007,166732
47187,2008,172314
47187,2009,176838
47187,2010,184143
47187,2011,188342
47187,2012,193095
47187,2013,999999
47187,2014,999999
47189,2001,91051
47189,2002,93035
47189,2003,94836
47189,2004,97013
47189,2005,99762
47189,2006,103446
47189,2007,106535
47189,2008,110242
47189,2009,112377
47189,2010,114671
47189,2011,116780
47189,2012,119109
47189,2013,999999
47189,2014,999999
48001,2001,54110
48001,2002,54365
48001,2003,55573
48001,2004,55573
48001,2005,56031
48001,2006,56381
48001,2007,56754
48001,2008,56709
48001,2009,57001
48001,2010,58482
48001,2011,58350
48001,2012,58019
48001,2013,999999
48001,2014,999999
48003,2001,12769
48003,2002,12887
48003,2003,12816
48003,2004,12794
48003,2005,12743
48003,2006,12868
48003,2007,13144
48003,2008,13662
48003,2009,14057
48003,2010,14835
48003,2011,15390
48003,2012,16107
48003,2013,999999
48003,2014,999999
48005,2001,79983
48005,2002,80263
48005,2003,80662
48005,2004,80926
48005,2005,81126
48005,2006,82097
48005,2007,82585
48005,2008,82841
48005,2009,83675
48005,2010,86915
48005,2011,87275
48005,2012,87520
48005,2013,999999
48005,2014,999999
48007,2001,22517
48007,2002,23007
48007,2003,23384
48007,2004,23748
48007,2005,24405
48007,2006,24388
48007,2007,24327
48007,2008,24549
48007,2009,24826
48007,2010,23199
48007,2011,23354
48007,2012,23665
48007,2013,999999
48007,2014,999999
48009,2001,8797
48009,2002,8882
48009,2003,8936
48009,2004,8987
48009,2005,8962
48009,2006,8937
48009,2007,8894
48009,2008,8973
48009,2009,8912
48009,2010,9108
48009,2011,8832
48009,2012,8785
48009,2013,999999
48009,2014,999999
48011,2001,2149
48011,2002,2071
48011,2003,2053
48011,2004,2094
48011,2005,2124
48011,2006,2093
48011,2007,2059
48011,2008,2084
48011,2009,2065
48011,2010,1899
48011,2011,1931
48011,2012,1945
48011,2013,999999
48011,2014,999999
48013,2001,39874
48013,2002,40823
48013,2003,41306
48013,2004,42079
48013,2005,42458
48013,2006,43009
48013,2007,43594
48013,2008,43925
48013,2009,44633
48013,2010,44963
48013,2011,45486
48013,2012,46455
48013,2013,999999
48013,2014,999999
48015,2001,24191
48015,2002,24580
48015,2003,25033
48015,2004,25518
48015,2005,25762
48015,2006,26139
48015,2007,26656
48015,2008,27032
48015,2009,27248
48015,2010,28378
48015,2011,28589
48015,2012,28547
48015,2013,999999
48015,2014,999999
48017,2001,6539
48017,2002,6448
48017,2003,6501
48017,2004,6557
48017,2005,6534
48017,2006,6422
48017,2007,6282
48017,2008,6289
48017,2009,6273
48017,2010,7153
48017,2011,7197
48017,2012,7134
48017,2013,999999
48017,2014,999999
48019,2001,18197
48019,2002,18731
48019,2003,19117
48019,2004,19294
48019,2005,19483
48019,2006,19821
48019,2007,20318
48019,2008,20501
48019,2009,20560
48019,2010,20549
48019,2011,20544
48019,2012,20607
48019,2013,999999
48019,2014,999999
48021,2001,61278
48021,2002,63774
48021,2003,66149
48021,2004,67559
48021,2005,68769
48021,2006,70375
48021,2007,72184
48021,2008,73436
48021,2009,74876
48021,2010,74326
48021,2011,75050
48021,2012,74738
48021,2013,999999
48021,2014,999999
48023,2001,3940
48023,2002,3900
48023,2003,3931
48023,2004,3932
48023,2005,3854
48023,2006,3833
48023,2007,3860
48023,2008,3723
48023,2009,3677
48023,2010,3716
48023,2011,3715
48023,2012,3618
48023,2013,999999
48023,2014,999999
48025,2001,31815
48025,2002,31972
48025,2003,32852
48025,2004,32635
48025,2005,32439
48025,2006,32378
48025,2007,32437
48025,2008,32325
48025,2009,32487
48025,2010,31883
48025,2011,32318
48025,2012,32448
48025,2013,999999
48025,2014,999999
48027,2001,242573
48027,2002,248009
48027,2003,253903
48027,2004,255529
48027,2005,261709
48027,2006,266536
48027,2007,278342
48027,2008,285598
48027,2009,285787
48027,2010,312985
48027,2011,316111
48027,2012,323105
48027,2013,999999
48027,2014,999999
48029,2001,1414511
48029,2002,1439835
48029,2003,1462052
48029,2004,1487463
48029,2005,1511506
48029,2006,1550921
48029,2007,1588905
48029,2008,1621304
48029,2009,1651448
48029,2010,1723006
48029,2011,1755342
48029,2012,1788530
48029,2013,999999
48029,2014,999999
48031,2001,8634
48031,2002,8702
48031,2003,8732
48031,2004,8856
48031,2005,8947
48031,2006,8967
48031,2007,8991
48031,2008,9082
48031,2009,9198
48031,2010,10510
48031,2011,10578
48031,2012,10641
48031,2013,999999
48031,2014,999999
48033,2001,676
48033,2002,681
48033,2003,660
48033,2004,664
48033,2005,630
48033,2006,624
48033,2007,586
48033,2008,599
48033,2009,595
48033,2010,643
48033,2011,628
48033,2012,613
48033,2013,999999
48033,2014,999999
48035,2001,17330
48035,2002,17416
48035,2003,17541
48035,2004,17716
48035,2005,17785
48035,2006,17797
48035,2007,17785
48035,2008,17604
48035,2009,17631
48035,2010,18259
48035,2011,18253
48035,2012,18118
48035,2013,999999
48035,2014,999999
48037,2001,89224
48037,2002,89190
48037,2003,89300
48037,2004,89652
48037,2005,89933
48037,2006,91091
48037,2007,91564
48037,2008,92655
48037,2009,93964
48037,2010,92678
48037,2011,92890
48037,2012,93136
48037,2013,999999
48037,2014,999999
48039,2001,248355
48039,2002,255306
48039,2003,261132
48039,2004,267879
48039,2005,274045
48039,2006,283934
48039,2007,293106
48039,2008,301228
48039,2009,309208
48039,2010,314502
48039,2011,319258
48039,2012,324373
48039,2013,999999
48039,2014,999999
48041,2001,154218
48041,2002,156870
48041,2003,159516
48041,2004,161181
48041,2005,163617
48041,2006,167874
48041,2007,170562
48041,2008,174864
48041,2009,179992
48041,2010,195695
48041,2011,197477
48041,2012,200247
48041,2013,999999
48041,2014,999999
48043,2001,8947
48043,2002,9097
48043,2003,9234
48043,2004,9182
48043,2005,9050
48043,2006,9094
48043,2007,9176
48043,2008,9280
48043,2009,9481
48043,2010,9270
48043,2011,9354
48043,2012,9243
48043,2013,999999
48043,2014,999999
48045,2001,1723
48045,2002,1683
48045,2003,1678
48045,2004,1662
48045,2005,1601
48045,2006,1562
48045,2007,1494
48045,2008,1469
48045,2009,1428
48045,2010,1631
48045,2011,1649
48045,2012,1566
48045,2013,999999
48045,2014,999999
48047,2001,7670
48047,2002,7675
48047,2003,7643
48047,2004,7617
48047,2005,7589
48047,2006,7524
48047,2007,7472
48047,2008,7413
48047,2009,7377
48047,2010,7202
48047,2011,7218
48047,2012,7189
48047,2013,999999
48047,2014,999999
48049,2001,37624
48049,2002,37813
48049,2003,37629
48049,2004,37960
48049,2005,38197
48049,2006,38507
48049,2007,38229
48049,2008,38106
48049,2009,38088
48049,2010,38116
48049,2011,38026
48049,2012,37852
48049,2013,999999
48049,2014,999999
48051,2001,16610
48051,2002,16561
48051,2003,16697
48051,2004,16723
48051,2005,16851
48051,2006,16624
48051,2007,16560
48051,2008,16566
48051,2009,16570
48051,2010,17216
48051,2011,17242
48051,2012,17329
48051,2013,999999
48051,2014,999999
48053,2001,35994
48053,2002,37305
48053,2003,38441
48053,2004,39869
48053,2005,40958
48053,2006,42544
48053,2007,43777
48053,2008,44583
48053,2009,45149
48053,2010,42743
48053,2011,43353
48053,2012,43506
48053,2013,999999
48053,2014,999999
48055,2001,33698
48055,2002,34692
48055,2003,35244
48055,2004,36076
48055,2005,36216
48055,2006,36286
48055,2007,36630
48055,2008,37533
48055,2009,37810
48055,2010,38105
48055,2011,38424
48055,2012,38699
48055,2013,999999
48055,2014,999999
48057,2001,20662
48057,2002,20381
48057,2003,20315
48057,2004,20347
48057,2005,20278
48057,2006,20319
48057,2007,20296
48057,2008,20453
48057,2009,20573
48057,2010,21327
48057,2011,21353
48057,2012,21573
48057,2013,999999
48057,2014,999999
48059,2001,12714
48059,2002,12800
48059,2003,12887
48059,2004,13105
48059,2005,13208
48059,2006,13215
48059,2007,13309
48059,2008,13342
48059,2009,13426
48059,2010,13519
48059,2011,13540
48059,2012,13516
48059,2013,999999
48059,2014,999999
48061,2001,342262
48061,2002,349544
48061,2003,357097
48061,2004,364330
48061,2005,370735
48061,2006,376882
48061,2007,382703
48061,2008,389164
48061,2009,396371
48061,2010,407629
48061,2011,412937
48061,2012,415445
48061,2013,999999
48061,2014,999999
48063,2001,11460
48063,2002,11647
48063,2003,11698
48063,2004,11865
48063,2005,12174
48063,2006,12288
48063,2007,12518
48063,2008,12673
48063,2009,12793
48063,2010,12414
48063,2011,12409
48063,2012,12467
48063,2013,999999
48063,2014,999999
48065,2001,6379
48065,2002,6488
48065,2003,6355
48065,2004,6329
48065,2005,6376
48065,2006,6323
48065,2007,6256
48065,2008,6164
48065,2009,6110
48065,2010,6164
48065,2011,6268
48065,2012,6109
48065,2013,999999
48065,2014,999999
48067,2001,30014
48067,2002,29868
48067,2003,29676
48067,2004,29545
48067,2005,29444
48067,2006,29339
48067,2007,29350
48067,2008,29237
48067,2009,29203
48067,2010,30429
48067,2011,30505
48067,2012,30205
48067,2013,999999
48067,2014,999999
48069,2001,8054
48069,2002,7897
48069,2003,7764
48069,2004,7592
48069,2005,7473
48069,2006,7275
48069,2007,7171
48069,2008,7118
48069,2009,7130
48069,2010,8110
48069,2011,8053
48069,2012,8187
48069,2013,999999
48069,2014,999999
48071,2001,26557
48071,2002,26967
48071,2003,27227
48071,2004,27682
48071,2005,28035
48071,2006,28342
48071,2007,28816
48071,2008,29366
48071,2009,31431
48071,2010,35428
48071,2011,35625
48071,2012,36408
48071,2013,999999
48071,2014,999999
48073,2001,46722
48073,2002,46671
48073,2003,47121
48073,2004,47384
48073,2005,47577
48073,2006,47803
48073,2007,48118
48073,2008,48235
48073,2009,48473
48073,2010,50915
48073,2011,51013
48073,2012,51200
48073,2013,999999
48073,2014,999999
48075,2001,7599
48075,2002,7544
48075,2003,7562
48075,2004,7587
48075,2005,7471
48075,2006,7531
48075,2007,7537
48075,2008,7562
48075,2009,7548
48075,2010,7062
48075,2011,7017
48075,2012,7089
48075,2013,999999
48075,2014,999999
48077,2001,11154
48077,2002,11321
48077,2003,11309
